,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time,difference
2754,47002,10,2024-01-26 08:05:00,8.19,8.46,3.7,2024-01-26 08:00:00,0 days 03:00:00
2755,47013,6,2024-01-26 11:05:00,22.92,23.31,75.7,2024-01-26 11:00:00,0 days 03:00:00
2756,47014,7,2024-01-26 11:05:00,23.4,23.79,76.8,2024-01-26 11:00:00,0 days 03:00:00
2757,47015,8,2024-01-26 11:05:00,66.15,67.19,77.7,2024-01-26 11:00:00,0 days 03:00:00
2758,47016,9,2024-01-26 11:05:00,95.69,97.08,108.9,2024-01-26 11:00:00,0 days 03:00:00
2759,47017,10,2024-01-26 11:05:00,57.57,58.47,71.9,2024-01-26 11:00:00,0 days 03:00:00
2760,47028,6,2024-01-26 14:05:00,24.79,25.17,156.2,2024-01-26 14:00:00,0 days 03:00:00
2761,47029,7,2024-01-26 14:05:00,24.95,25.36,158.1,2024-01-26 14:00:00,0 days 03:00:00
2762,47030,8,2024-01-26 14:05:00,24.49,24.9,154.9,2024-01-26 14:00:00,0 days 03:00:00
2763,47031,9,2024-01-26 14:05:00,30.44,30.94,213.2,2024-01-26 14:00:00,0 days 03:00:00
2764,47032,10,2024-01-26 14:05:00,25.2,25.58,148.2,2024-01-26 14:00:00,0 days 03:00:00
2765,47043,6,2024-01-26 17:05:00,2.22,2.57,188.3,2024-01-26 17:00:00,0 days 03:00:00
2766,47044,7,2024-01-26 17:05:00,2.24,2.54,190.2,2024-01-26 17:00:00,0 days 03:00:00
2767,47045,8,2024-01-26 17:05:00,2.19,2.7,186.7,2024-01-26 17:00:00,0 days 03:00:00
2768,47046,9,2024-01-26 17:05:00,2.92,3.25,252.2,2024-01-26 17:00:00,0 days 03:00:00
2769,47047,10,2024-01-26 17:05:00,2.34,2.7,181.2,2024-01-26 17:00:00,0 days 03:00:00
2770,47058,6,2024-01-26 20:05:00,0.0,0.0,188.8,2024-01-26 20:00:00,0 days 03:00:00
2771,47059,7,2024-01-26 20:05:00,0.0,0.0,190.7,2024-01-26 20:00:00,0 days 03:00:00
2772,47060,8,2024-01-26 20:05:00,0.0,0.0,187.2,2024-01-26 20:00:00,0 days 03:00:00
2773,47061,9,2024-01-26 20:05:00,0.0,0.0,252.9,2024-01-26 20:00:00,0 days 03:00:00
2774,47062,10,2024-01-26 20:05:00,0.0,0.0,181.7,2024-01-26 20:00:00,0 days 03:00:00
2775,47073,6,2024-01-26 23:05:00,0.0,0.0,188.8,2024-01-26 23:00:00,0 days 03:00:00
2776,47074,7,2024-01-26 23:05:00,0.0,0.0,190.7,2024-01-26 23:00:00,0 days 03:00:00
2777,47075,8,2024-01-26 23:05:00,0.0,0.0,187.2,2024-01-26 23:00:00,0 days 03:00:00
2778,47076,9,2024-01-26 23:05:00,0.0,0.0,252.9,2024-01-26 23:00:00,0 days 03:00:00
2779,47077,10,2024-01-26 23:05:00,0.0,0.0,181.7,2024-01-26 23:00:00,0 days 03:00:00
2780,47088,6,2024-01-27 02:05:00,0.0,0.0,0.0,2024-01-27 02:00:00,0 days 03:00:00
2781,47089,7,2024-01-27 02:05:00,0.0,0.0,0.0,2024-01-27 02:00:00,0 days 03:00:00
2782,47090,8,2024-01-27 02:05:00,0.0,0.0,0.0,2024-01-27 02:00:00,0 days 03:00:00
2783,47091,9,2024-01-27 02:05:00,0.0,0.0,0.0,2024-01-27 02:00:00,0 days 03:00:00
2784,47092,10,2024-01-27 02:05:00,0.0,0.0,0.0,2024-01-27 02:00:00,0 days 03:00:00
2785,47103,6,2024-01-27 05:05:00,0.0,0.0,0.0,2024-01-27 05:00:00,0 days 03:00:00
2786,47104,7,2024-01-27 05:05:00,0.0,0.0,0.0,2024-01-27 05:00:00,0 days 03:00:00
2787,47105,8,2024-01-27 05:05:00,0.0,0.0,0.0,2024-01-27 05:00:00,0 days 03:00:00
2788,47106,9,2024-01-27 05:05:00,0.0,0.0,0.0,2024-01-27 05:00:00,0 days 03:00:00
2789,47107,10,2024-01-27 05:05:00,0.0,0.0,0.0,2024-01-27 05:00:00,0 days 03:00:00
2790,47118,6,2024-01-27 08:05:00,5.05,5.45,2.0,2024-01-27 08:00:00,0 days 03:00:00
2791,47119,7,2024-01-27 08:05:00,4.57,4.94,1.8,2024-01-27 08:00:00,0 days 03:00:00
2792,47120,8,2024-01-27 08:05:00,5.03,5.48,2.0,2024-01-27 08:00:00,0 days 03:00:00
2793,47121,9,2024-01-27 08:05:00,5.22,5.58,2.2,2024-01-27 08:00:00,0 days 03:00:00
2794,47122,10,2024-01-27 08:05:00,4.26,4.59,1.9,2024-01-27 08:00:00,0 days 03:00:00
2795,47133,6,2024-01-27 11:05:00,32.94,33.39,59.9,2024-01-27 11:00:00,0 days 03:00:00
2796,47134,7,2024-01-27 11:05:00,33.13,33.59,60.3,2024-01-27 11:00:00,0 days 03:00:00
2797,47135,8,2024-01-27 11:05:00,30.33,30.8,60.5,2024-01-27 11:00:00,0 days 03:00:00
2798,47136,9,2024-01-27 11:05:00,40.17,40.7,74.2,2024-01-27 11:00:00,0 days 03:00:00
2799,47137,10,2024-01-27 11:05:00,32.33,32.77,60.2,2024-01-27 11:00:00,0 days 03:00:00
2800,47148,6,2024-01-27 14:05:00,28.69,29.09,180.6,2024-01-27 14:00:00,0 days 03:00:00
2801,47149,7,2024-01-27 14:05:00,30.05,30.47,181.2,2024-01-27 14:00:00,0 days 03:00:00
2802,47150,8,2024-01-27 14:05:00,33.01,33.63,176.7,2024-01-27 14:00:00,0 days 03:00:00
2803,47151,9,2024-01-27 14:05:00,45.96,47.17,223.7,2024-01-27 14:00:00,0 days 03:00:00
2804,47152,10,2024-01-27 14:05:00,27.95,28.35,178.2,2024-01-27 14:00:00,0 days 03:00:00
2805,47163,6,2024-01-27 17:05:00,3.88,4.26,231.3,2024-01-27 17:00:00,0 days 03:00:00
2806,47164,7,2024-01-27 17:05:00,3.57,3.92,232.4,2024-01-27 17:00:00,0 days 03:00:00
2807,47165,8,2024-01-27 17:05:00,3.84,4.27,226.3,2024-01-27 17:00:00,0 days 03:00:00
2808,47166,9,2024-01-27 17:05:00,4.75,5.35,289.6,2024-01-27 17:00:00,0 days 03:00:00
2809,47167,10,2024-01-27 17:05:00,4.11,4.55,229.8,2024-01-27 17:00:00,0 days 03:00:00
2810,47178,6,2024-01-27 20:05:00,0.0,0.0,232.0,2024-01-27 20:00:00,0 days 03:00:00
2811,47179,7,2024-01-27 20:05:00,0.0,0.0,233.2,2024-01-27 20:00:00,0 days 03:00:00
2812,47180,8,2024-01-27 20:05:00,0.0,0.0,226.9,2024-01-27 20:00:00,0 days 03:00:00
2813,47181,9,2024-01-27 20:05:00,0.0,0.0,290.5,2024-01-27 20:00:00,0 days 03:00:00
2814,47182,10,2024-01-27 20:05:00,0.0,0.0,230.5,2024-01-27 20:00:00,0 days 03:00:00
2815,47193,6,2024-01-27 23:05:00,0.0,0.0,232.0,2024-01-27 23:00:00,0 days 03:00:00
2816,47194,7,2024-01-27 23:05:00,0.0,0.0,233.2,2024-01-27 23:00:00,0 days 03:00:00
2817,47195,8,2024-01-27 23:05:00,0.0,0.0,226.9,2024-01-27 23:00:00,0 days 03:00:00
2818,47196,9,2024-01-27 23:05:00,0.0,0.0,290.5,2024-01-27 23:00:00,0 days 03:00:00
2819,47197,10,2024-01-27 23:05:00,0.0,0.0,230.5,2024-01-27 23:00:00,0 days 03:00:00
2820,47208,6,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00,0 days 03:00:00
2821,47209,7,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00,0 days 03:00:00
2822,47210,8,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00,0 days 03:00:00
2823,47211,9,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00,0 days 03:00:00
2824,47212,10,2024-01-28 02:05:00,0.0,0.0,0.0,2024-01-28 02:00:00,0 days 03:00:00
2825,47223,6,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00,0 days 03:00:00
2826,47224,7,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00,0 days 03:00:00
2827,47225,8,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00,0 days 03:00:00
2828,47226,9,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00,0 days 03:00:00
2829,47227,10,2024-01-28 05:05:00,0.0,0.0,0.0,2024-01-28 05:00:00,0 days 03:00:00
2830,47238,6,2024-01-28 08:05:00,9.91,10.2,4.1,2024-01-28 08:00:00,0 days 03:00:00
2831,47239,7,2024-01-28 08:05:00,9.43,9.72,4.1,2024-01-28 08:00:00,0 days 03:00:00
2832,47240,8,2024-01-28 08:05:00,15.53,15.85,4.7,2024-01-28 08:00:00,0 days 03:00:00
2833,47241,9,2024-01-28 08:05:00,16.45,16.76,6.2,2024-01-28 08:00:00,0 days 03:00:00
2834,47242,10,2024-01-28 08:05:00,9.68,9.97,3.9,2024-01-28 08:00:00,0 days 03:00:00
2835,47253,6,2024-01-28 11:05:00,58.7,59.46,115.2,2024-01-28 11:00:00,0 days 03:00:00
2836,47254,7,2024-01-28 11:05:00,58.89,59.65,116.3,2024-01-28 11:00:00,0 days 03:00:00
2837,47255,8,2024-01-28 11:05:00,58.06,58.81,117.2,2024-01-28 11:00:00,0 days 03:00:00
2838,47256,9,2024-01-28 11:05:00,84.2,85.47,171.0,2024-01-28 11:00:00,0 days 03:00:00
2839,47257,10,2024-01-28 11:05:00,51.4,52.18,97.8,2024-01-28 11:00:00,0 days 03:00:00
2840,47268,6,2024-01-28 14:05:00,50.16,50.82,293.4,2024-01-28 14:00:00,0 days 03:00:00
2841,47269,7,2024-01-28 14:05:00,39.7,42.53,295.2,2024-01-28 14:00:00,0 days 03:00:00
2842,47270,8,2024-01-28 14:05:00,38.25,38.79,289.8,2024-01-28 14:00:00,0 days 03:00:00
2843,47271,9,2024-01-28 14:05:00,77.65,78.92,414.6,2024-01-28 14:00:00,0 days 03:00:00
2844,47272,10,2024-01-28 14:05:00,44.98,45.59,261.4,2024-01-28 14:00:00,0 days 03:00:00
2845,47283,6,2024-01-28 17:05:00,4.68,5.29,378.8,2024-01-28 17:00:00,0 days 03:00:00
2846,47284,7,2024-01-28 17:05:00,4.82,5.03,381.5,2024-01-28 17:00:00,0 days 03:00:00
2847,47285,8,2024-01-28 17:05:00,3.93,4.23,363.3,2024-01-28 17:00:00,0 days 03:00:00
2848,47286,9,2024-01-28 17:05:00,5.81,6.27,521.5,2024-01-28 17:00:00,0 days 03:00:00
2849,47287,10,2024-01-28 17:05:00,5.26,5.57,347.6,2024-01-28 17:00:00,0 days 03:00:00
2850,47298,6,2024-01-28 20:05:00,0.0,0.0,380.0,2024-01-28 20:00:00,0 days 03:00:00
2851,47299,7,2024-01-28 20:05:00,0.0,0.0,382.8,2024-01-28 20:00:00,0 days 03:00:00
2852,47300,8,2024-01-28 20:05:00,0.0,0.0,364.3,2024-01-28 20:00:00,0 days 03:00:00
2853,47301,9,2024-01-28 20:05:00,0.0,0.0,523.1,2024-01-28 20:00:00,0 days 03:00:00
2854,47302,10,2024-01-28 20:05:00,0.0,0.0,349.1,2024-01-28 20:00:00,0 days 03:00:00
2855,47313,6,2024-01-28 23:05:00,0.0,0.0,380.0,2024-01-28 23:00:00,0 days 03:00:00
2856,47314,7,2024-01-28 23:05:00,0.0,0.0,382.8,2024-01-28 23:00:00,0 days 03:00:00
2857,47315,8,2024-01-28 23:05:00,0.0,0.0,364.3,2024-01-28 23:00:00,0 days 03:00:00
2858,47316,9,2024-01-28 23:05:00,0.0,0.0,523.1,2024-01-28 23:00:00,0 days 03:00:00
2859,47317,10,2024-01-28 23:05:00,0.0,0.0,349.1,2024-01-28 23:00:00,0 days 03:00:00
2860,47328,6,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00,0 days 03:00:00
2861,47329,7,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00,0 days 03:00:00
2862,47330,8,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00,0 days 03:00:00
2863,47331,9,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00,0 days 03:00:00
2864,47332,10,2024-01-29 02:05:00,0.0,0.0,0.0,2024-01-29 02:00:00,0 days 03:00:00
2865,47343,6,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00,0 days 03:00:00
2866,47344,7,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00,0 days 03:00:00
2867,47345,8,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00,0 days 03:00:00
2868,47346,9,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00,0 days 03:00:00
2869,47347,10,2024-01-29 05:05:00,0.0,0.0,0.0,2024-01-29 05:00:00,0 days 03:00:00
2870,47358,6,2024-01-29 08:05:00,2.52,2.84,1.2,2024-01-29 08:00:00,0 days 03:00:00
2871,47359,7,2024-01-29 08:05:00,2.44,2.73,1.2,2024-01-29 08:00:00,0 days 03:00:00
2872,47360,8,2024-01-29 08:05:00,2.49,2.82,1.3,2024-01-29 08:00:00,0 days 03:00:00
2873,47361,9,2024-01-29 08:05:00,3.11,3.38,1.6,2024-01-29 08:00:00,0 days 03:00:00
2874,47362,10,2024-01-29 08:05:00,2.61,2.95,1.3,2024-01-29 08:00:00,0 days 03:00:00
2875,47373,6,2024-01-29 11:05:00,12.3,12.56,21.0,2024-01-29 11:00:00,0 days 03:00:00
2876,47374,7,2024-01-29 11:05:00,12.93,13.22,21.8,2024-01-29 11:00:00,0 days 03:00:00
2877,47375,8,2024-01-29 11:05:00,12.28,12.55,20.9,2024-01-29 11:00:00,0 days 03:00:00
2878,47376,9,2024-01-29 11:05:00,14.82,15.2,25.8,2024-01-29 11:00:00,0 days 03:00:00
2879,47377,10,2024-01-29 11:05:00,12.19,12.5,21.4,2024-01-29 11:00:00,0 days 03:00:00
2880,47388,6,2024-01-29 14:05:00,11.8,12.12,42.0,2024-01-29 14:00:00,0 days 03:00:00
2881,47389,7,2024-01-29 14:05:00,10.85,11.1,42.4,2024-01-29 14:00:00,0 days 03:00:00
2882,47390,8,2024-01-29 14:05:00,8.98,9.33,41.7,2024-01-29 14:00:00,0 days 03:00:00
2883,47391,9,2024-01-29 14:05:00,12.2,12.47,51.5,2024-01-29 14:00:00,0 days 03:00:00
2884,47392,10,2024-01-29 14:05:00,10.91,11.21,42.8,2024-01-29 14:00:00,0 days 03:00:00
2885,47403,6,2024-01-29 17:05:00,0.69,1.15,57.8,2024-01-29 17:00:00,0 days 03:00:00
2886,47404,7,2024-01-29 17:05:00,0.78,1.16,58.1,2024-01-29 17:00:00,0 days 03:00:00
2887,47405,8,2024-01-29 17:05:00,0.75,1.23,56.7,2024-01-29 17:00:00,0 days 03:00:00
2888,47406,9,2024-01-29 17:05:00,1.03,1.31,69.9,2024-01-29 17:00:00,0 days 03:00:00
2889,47407,10,2024-01-29 17:05:00,0.72,1.17,58.6,2024-01-29 17:00:00,0 days 03:00:00
2890,47418,6,2024-01-29 20:05:00,0.0,0.0,58.0,2024-01-29 20:00:00,0 days 03:00:00
2891,47419,7,2024-01-29 20:05:00,0.0,0.0,58.2,2024-01-29 20:00:00,0 days 03:00:00
2892,47420,8,2024-01-29 20:05:00,0.0,0.0,56.8,2024-01-29 20:00:00,0 days 03:00:00
2893,47421,9,2024-01-29 20:05:00,0.0,0.0,70.2,2024-01-29 20:00:00,0 days 03:00:00
2894,47422,10,2024-01-29 20:05:00,0.0,0.0,58.8,2024-01-29 20:00:00,0 days 03:00:00
2895,47433,6,2024-01-29 23:05:00,0.0,0.0,58.0,2024-01-29 23:00:00,0 days 03:00:00
2896,47434,7,2024-01-29 23:05:00,0.0,0.0,58.2,2024-01-29 23:00:00,0 days 03:00:00
2897,47435,8,2024-01-29 23:05:00,0.0,0.0,56.8,2024-01-29 23:00:00,0 days 03:00:00
2898,47436,9,2024-01-29 23:05:00,0.0,0.0,70.2,2024-01-29 23:00:00,0 days 03:00:00
2899,47437,10,2024-01-29 23:05:00,0.0,0.0,58.8,2024-01-29 23:00:00,0 days 03:00:00
2900,47448,6,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00,0 days 03:00:00
2901,47449,7,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00,0 days 03:00:00
2902,47450,8,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00,0 days 03:00:00
2903,47451,9,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00,0 days 03:00:00
2904,47452,10,2024-01-30 02:05:00,0.0,0.0,0.0,2024-01-30 02:00:00,0 days 03:00:00
2905,47463,6,2024-01-30 05:05:00,0.0,0.0,0.0,2024-01-30 05:00:00,0 days 03:00:00
2906,47464,7,2024-01-30 05:05:00,0.0,0.0,0.0,2024-01-30 05:00:00,0 days 03:00:00
2907,47465,8,2024-01-30 05:05:00,0.0,0.0,0.0,2024-01-30 05:00:00,0 days 03:00:00
2908,47466,9,2024-01-30 05:05:00,0.0,0.0,0.0,2024-01-30 05:00:00,0 days 03:00:00
2909,47467,10,2024-01-30 05:05:00,0.0,0.0,0.0,2024-01-30 05:00:00,0 days 03:00:00
2910,47478,6,2024-01-30 08:05:00,4.1,4.36,2.0,2024-01-30 08:00:00,0 days 03:00:00
2911,47479,7,2024-01-30 08:05:00,3.81,4.12,1.9,2024-01-30 08:00:00,0 days 03:00:00
2912,47480,8,2024-01-30 08:05:00,3.65,4.05,1.9,2024-01-30 08:00:00,0 days 03:00:00
2913,47481,9,2024-01-30 08:05:00,4.32,4.56,2.2,2024-01-30 08:00:00,0 days 03:00:00
2914,47482,10,2024-01-30 08:05:00,3.89,4.15,1.8,2024-01-30 08:00:00,0 days 03:00:00
2915,47493,6,2024-01-30 11:05:00,65.7,66.53,79.2,2024-01-30 11:00:00,0 days 03:00:00
2916,47494,7,2024-01-30 11:05:00,72.12,73.06,82.1,2024-01-30 11:00:00,0 days 03:00:00
2917,47495,8,2024-01-30 11:05:00,73.2,74.18,81.1,2024-01-30 11:00:00,0 days 03:00:00
2918,47496,9,2024-01-30 11:05:00,109.86,111.71,95.8,2024-01-30 11:00:00,0 days 03:00:00
2919,47497,10,2024-01-30 11:05:00,33.47,33.93,71.3,2024-01-30 11:00:00,0 days 03:00:00
2920,47508,6,2024-01-30 14:05:00,35.63,36.17,235.9,2024-01-30 14:00:00,0 days 03:00:00
2921,47509,7,2024-01-30 14:05:00,35.99,36.6,237.4,2024-01-30 14:00:00,0 days 03:00:00
2922,47510,8,2024-01-30 14:05:00,35.76,36.24,233.3,2024-01-30 14:00:00,0 days 03:00:00
2923,47511,9,2024-01-30 14:05:00,42.45,42.98,282.1,2024-01-30 14:00:00,0 days 03:00:00
2924,47512,10,2024-01-30 14:05:00,33.76,34.22,214.2,2024-01-30 14:00:00,0 days 03:00:00
2925,47523,6,2024-01-30 17:05:00,4.32,4.76,311.5,2024-01-30 17:00:00,0 days 03:00:00
2926,47524,7,2024-01-30 17:05:00,4.66,5.07,314.9,2024-01-30 17:00:00,0 days 03:00:00
2927,47525,8,2024-01-30 17:05:00,4.31,4.73,303.0,2024-01-30 17:00:00,0 days 03:00:00
2928,47526,9,2024-01-30 17:05:00,5.48,5.84,375.3,2024-01-30 17:00:00,0 days 03:00:00
2929,47527,10,2024-01-30 17:05:00,4.55,4.96,285.7,2024-01-30 17:00:00,0 days 03:00:00
2930,47538,6,2024-01-30 20:05:00,0.0,0.0,312.8,2024-01-30 20:00:00,0 days 03:00:00
2931,47539,7,2024-01-30 20:05:00,0.0,0.0,316.1,2024-01-30 20:00:00,0 days 03:00:00
2932,47540,8,2024-01-30 20:05:00,0.0,0.0,304.2,2024-01-30 20:00:00,0 days 03:00:00
2933,47541,9,2024-01-30 20:05:00,0.0,0.0,376.6,2024-01-30 20:00:00,0 days 03:00:00
2934,47542,10,2024-01-30 20:05:00,0.0,0.0,286.9,2024-01-30 20:00:00,0 days 03:00:00
2935,47553,6,2024-01-30 23:05:00,0.0,0.0,312.8,2024-01-30 23:00:00,0 days 03:00:00
2936,47554,7,2024-01-30 23:05:00,0.0,0.0,316.1,2024-01-30 23:00:00,0 days 03:00:00
2937,47555,8,2024-01-30 23:05:00,0.0,0.0,304.2,2024-01-30 23:00:00,0 days 03:00:00
2938,47556,9,2024-01-30 23:05:00,0.0,0.0,376.6,2024-01-30 23:00:00,0 days 03:00:00
2939,47557,10,2024-01-30 23:05:00,0.0,0.0,286.9,2024-01-30 23:00:00,0 days 03:00:00
2940,47568,6,2024-01-31 02:05:00,0.0,0.0,0.0,2024-01-31 02:00:00,0 days 03:00:00
2941,47569,7,2024-01-31 02:05:00,0.0,0.0,0.0,2024-01-31 02:00:00,0 days 03:00:00
2942,47570,8,2024-01-31 02:05:00,0.0,0.0,0.0,2024-01-31 02:00:00,0 days 03:00:00
2943,47571,9,2024-01-31 02:05:00,0.0,0.0,0.0,2024-01-31 02:00:00,0 days 03:00:00
2944,47572,10,2024-01-31 02:05:00,0.0,0.0,0.0,2024-01-31 02:00:00,0 days 03:00:00
2945,47583,6,2024-01-31 05:05:00,0.0,0.0,0.0,2024-01-31 05:00:00,0 days 03:00:00
2946,47584,7,2024-01-31 05:05:00,0.0,0.0,0.0,2024-01-31 05:00:00,0 days 03:00:00
2947,47585,8,2024-01-31 05:05:00,0.0,0.0,0.0,2024-01-31 05:00:00,0 days 03:00:00
2948,47586,9,2024-01-31 05:05:00,0.0,0.0,0.0,2024-01-31 05:00:00,0 days 03:00:00
2949,47587,10,2024-01-31 05:05:00,0.0,0.0,0.0,2024-01-31 05:00:00,0 days 03:00:00
2950,47598,6,2024-01-31 08:05:00,6.16,6.5,2.9,2024-01-31 08:00:00,0 days 03:00:00
2951,47599,7,2024-01-31 08:05:00,5.97,6.3,2.8,2024-01-31 08:00:00,0 days 03:00:00
2952,47600,8,2024-01-31 08:05:00,6.48,6.79,2.9,2024-01-31 08:00:00,0 days 03:00:00
2953,47601,9,2024-01-31 08:05:00,6.53,6.8,3.1,2024-01-31 08:00:00,0 days 03:00:00
2954,47602,10,2024-01-31 08:05:00,6.34,6.6,2.9,2024-01-31 08:00:00,0 days 03:00:00
2955,47613,6,2024-01-31 11:05:00,39.66,40.18,54.8,2024-01-31 11:00:00,0 days 03:00:00
2956,47614,7,2024-01-31 11:05:00,39.85,40.4,54.7,2024-01-31 11:00:00,0 days 03:00:00
2957,47615,8,2024-01-31 11:05:00,39.88,40.44,53.1,2024-01-31 11:00:00,0 days 03:00:00
2958,47616,9,2024-01-31 11:05:00,46.26,46.88,61.0,2024-01-31 11:00:00,0 days 03:00:00
2959,47617,10,2024-01-31 11:05:00,38.48,38.98,51.7,2024-01-31 11:00:00,0 days 03:00:00
2960,47628,6,2024-01-31 14:05:00,60.07,60.86,234.0,2024-01-31 14:00:00,0 days 03:00:00
2961,47629,7,2024-01-31 14:05:00,60.81,61.66,235.2,2024-01-31 14:00:00,0 days 03:00:00
2962,47630,8,2024-01-31 14:05:00,59.58,60.42,235.5,2024-01-31 14:00:00,0 days 03:00:00
2963,47631,9,2024-01-31 14:05:00,73.47,74.48,286.2,2024-01-31 14:00:00,0 days 03:00:00
2964,47632,10,2024-01-31 14:05:00,54.09,54.77,214.3,2024-01-31 14:00:00,0 days 03:00:00
2965,47643,6,2024-01-31 17:05:00,1.28,1.75,318.6,2024-01-31 17:00:00,0 days 03:00:00
2966,47644,7,2024-01-31 17:05:00,1.33,1.69,322.1,2024-01-31 17:00:00,0 days 03:00:00
2967,47645,8,2024-01-31 17:05:00,1.38,1.86,312.6,2024-01-31 17:00:00,0 days 03:00:00
2968,47646,9,2024-01-31 17:05:00,1.47,1.85,386.6,2024-01-31 17:00:00,0 days 03:00:00
2969,47647,10,2024-01-31 17:05:00,1.21,1.44,292.9,2024-01-31 17:00:00,0 days 03:00:00
2970,47658,6,2024-01-31 20:05:00,0.0,0.0,318.8,2024-01-31 20:00:00,0 days 03:00:00
2971,47659,7,2024-01-31 20:05:00,0.0,0.0,322.4,2024-01-31 20:00:00,0 days 03:00:00
2972,47660,8,2024-01-31 20:05:00,0.0,0.0,312.9,2024-01-31 20:00:00,0 days 03:00:00
2973,47661,9,2024-01-31 20:05:00,0.0,0.0,386.9,2024-01-31 20:00:00,0 days 03:00:00
2974,47662,10,2024-01-31 20:05:00,0.0,0.0,293.1,2024-01-31 20:00:00,0 days 03:00:00
2975,47673,6,2024-01-31 23:05:00,0.0,0.0,318.8,2024-01-31 23:00:00,0 days 03:00:00
2976,47674,7,2024-01-31 23:05:00,0.0,0.0,322.4,2024-01-31 23:00:00,0 days 03:00:00
2977,47675,8,2024-01-31 23:05:00,0.0,0.0,312.9,2024-01-31 23:00:00,0 days 03:00:00
2978,47676,9,2024-01-31 23:05:00,0.0,0.0,386.9,2024-01-31 23:00:00,0 days 03:00:00
2979,47677,10,2024-01-31 23:05:00,0.0,0.0,293.1,2024-01-31 23:00:00,0 days 03:00:00
2980,47688,6,2024-02-01 02:05:00,0.0,0.0,0.0,2024-02-01 02:00:00,0 days 03:00:00
2981,47689,7,2024-02-01 02:05:00,0.0,0.0,0.0,2024-02-01 02:00:00,0 days 03:00:00
2982,47690,8,2024-02-01 02:05:00,0.0,0.0,0.0,2024-02-01 02:00:00,0 days 03:00:00
2983,47691,9,2024-02-01 02:05:00,0.0,0.0,0.0,2024-02-01 02:00:00,0 days 03:00:00
2984,47692,10,2024-02-01 02:05:00,0.0,0.0,0.0,2024-02-01 02:00:00,0 days 03:00:00
2985,47703,6,2024-02-01 05:05:00,0.0,0.0,0.0,2024-02-01 05:00:00,0 days 03:00:00
2986,47704,7,2024-02-01 05:05:00,0.0,0.0,0.0,2024-02-01 05:00:00,0 days 03:00:00
2987,47705,8,2024-02-01 05:05:00,0.0,0.0,0.0,2024-02-01 05:00:00,0 days 03:00:00
2988,47706,9,2024-02-01 05:05:00,0.0,0.0,0.0,2024-02-01 05:00:00,0 days 03:00:00
2989,47707,10,2024-02-01 05:05:00,0.0,0.0,0.0,2024-02-01 05:00:00,0 days 03:00:00
2990,47718,6,2024-02-01 08:05:00,4.22,4.52,3.1,2024-02-01 08:00:00,0 days 03:00:00
2991,47719,7,2024-02-01 08:05:00,4.14,4.32,3.1,2024-02-01 08:00:00,0 days 03:00:00
2992,47720,8,2024-02-01 08:05:00,4.18,4.48,3.1,2024-02-01 08:00:00,0 days 03:00:00
2993,47721,9,2024-02-01 08:05:00,4.55,4.98,3.5,2024-02-01 08:00:00,0 days 03:00:00
2994,47722,10,2024-02-01 08:05:00,4.15,4.42,3.1,2024-02-01 08:00:00,0 days 03:00:00
2995,47733,6,2024-02-01 11:05:00,46.91,47.6,76.0,2024-02-01 11:00:00,0 days 03:00:00
2996,47734,7,2024-02-01 11:05:00,46.49,47.13,76.2,2024-02-01 11:00:00,0 days 03:00:00
2997,47735,8,2024-02-01 11:05:00,55.95,56.72,76.6,2024-02-01 11:00:00,0 days 03:00:00
2998,47736,9,2024-02-01 11:05:00,65.37,66.27,87.5,2024-02-01 11:00:00,0 days 03:00:00
2999,47737,10,2024-02-01 11:05:00,48.91,49.53,73.6,2024-02-01 11:00:00,0 days 03:00:00
3000,47748,6,2024-02-01 14:05:00,23.22,23.59,204.9,2024-02-01 14:00:00,0 days 03:00:00
3001,47749,7,2024-02-01 14:05:00,26.09,26.5,207.7,2024-02-01 14:00:00,0 days 03:00:00
3002,47750,8,2024-02-01 14:05:00,24.74,25.13,204.0,2024-02-01 14:00:00,0 days 03:00:00
