,id,device_id,gather_time,active_power,direct_power,charge_capacity,date_time
308,19308,6,2023-09-14 17:00:15,11.43,11.73,565.7,2023-09-14 17:00:00
309,19309,7,2023-09-14 17:00:15,8.81,9.11,571.1,2023-09-14 17:00:00
310,19310,8,2023-09-14 17:00:15,7.89,8.11,565.2,2023-09-14 17:00:00
311,19311,9,2023-09-14 17:00:15,10.24,10.67,614.2,2023-09-14 17:00:00
312,19312,10,2023-09-14 17:00:15,11.47,11.85,549.7,2023-09-14 17:00:00
313,19313,6,2023-09-14 17:10:15,3.64,4.02,566.8,2023-09-14 17:10:00
314,19314,7,2023-09-14 17:10:15,4.16,4.46,571.8,2023-09-14 17:10:00
315,19315,8,2023-09-14 17:10:15,3.08,3.3,566.1,2023-09-14 17:10:00
316,19316,9,2023-09-14 17:10:15,3.89,4.37,615.2,2023-09-14 17:10:00
317,19317,10,2023-09-14 17:10:15,4.79,5.07,550.5,2023-09-14 17:10:00
318,19318,6,2023-09-14 17:20:15,2.43,2.71,567.3,2023-09-14 17:20:00
319,19319,7,2023-09-14 17:20:15,2.46,2.68,572.3,2023-09-14 17:20:00
320,19320,8,2023-09-14 17:20:15,2.14,2.3,566.5,2023-09-14 17:20:00
321,19321,9,2023-09-14 17:20:15,2.54,3.05,615.7,2023-09-14 17:20:00
322,19322,10,2023-09-14 17:20:15,2.45,2.73,551.2,2023-09-14 17:20:00
323,19323,6,2023-09-14 17:30:15,1.72,2.07,567.6,2023-09-14 17:30:00
324,19324,7,2023-09-14 17:30:15,1.83,1.98,572.7,2023-09-14 17:30:00
325,19325,8,2023-09-14 17:30:15,1.7,1.99,566.7,2023-09-14 17:30:00
326,19326,9,2023-09-14 17:30:15,1.84,2.27,616.1,2023-09-14 17:30:00
327,19327,10,2023-09-14 17:30:15,1.83,2.05,551.5,2023-09-14 17:30:00
328,19328,6,2023-09-14 17:40:15,1.3,1.71,567.8,2023-09-14 17:40:00
329,19329,7,2023-09-14 17:40:15,1.37,1.65,573.0,2023-09-14 17:40:00
330,19330,8,2023-09-14 17:40:15,1.32,1.63,567.0,2023-09-14 17:40:00
331,19331,9,2023-09-14 17:40:15,1.4,1.79,616.4,2023-09-14 17:40:00
332,19332,10,2023-09-14 17:40:15,1.53,1.85,551.7,2023-09-14 17:40:00
333,19333,6,2023-09-14 17:50:16,0.83,1.17,568.0,2023-09-14 17:50:00
334,19334,7,2023-09-14 17:50:16,0.95,1.24,573.2,2023-09-14 17:50:00
335,19335,8,2023-09-14 17:50:16,0.9,1.05,567.1,2023-09-14 17:50:00
336,19336,9,2023-09-14 17:50:16,0.89,1.15,616.6,2023-09-14 17:50:00
337,19337,10,2023-09-14 17:50:16,1.02,1.32,551.9,2023-09-14 17:50:00
338,19338,6,2023-09-14 18:00:15,0.32,0.6,568.1,2023-09-14 18:00:00
339,19339,7,2023-09-14 18:00:15,0.44,0.67,573.3,2023-09-14 18:00:00
340,19340,8,2023-09-14 18:00:15,0.27,0.59,567.3,2023-09-14 18:00:00
341,19341,9,2023-09-14 18:00:15,0.32,0.61,616.7,2023-09-14 18:00:00
342,19342,10,2023-09-14 18:00:15,0.45,0.75,552.0,2023-09-14 18:00:00
343,19343,6,2023-09-14 18:10:15,0.0,0.06,568.1,2023-09-14 18:10:00
344,19344,7,2023-09-14 18:10:15,0.0,0.0,573.3,2023-09-14 18:10:00
345,19345,8,2023-09-14 18:10:15,0.01,0.06,567.3,2023-09-14 18:10:00
346,19346,9,2023-09-14 18:10:15,0.05,0.13,616.7,2023-09-14 18:10:00
347,19347,10,2023-09-14 18:10:15,0.0,0.13,552.1,2023-09-14 18:10:00
348,19348,6,2023-09-14 18:20:15,0.0,0.0,568.1,2023-09-14 18:20:00
349,19349,7,2023-09-14 18:20:15,0.0,0.0,573.3,2023-09-14 18:20:00
350,19350,8,2023-09-14 18:20:15,0.0,0.06,567.3,2023-09-14 18:20:00
351,19351,9,2023-09-14 18:20:15,0.0,0.0,616.7,2023-09-14 18:20:00
352,19352,10,2023-09-14 18:20:15,0.0,0.06,552.1,2023-09-14 18:20:00
353,19353,6,2023-09-14 18:30:15,0.0,0.0,568.1,2023-09-14 18:30:00
354,19354,7,2023-09-14 18:30:15,0.0,0.0,573.3,2023-09-14 18:30:00
355,19355,8,2023-09-14 18:30:15,0.0,0.0,567.3,2023-09-14 18:30:00
356,19356,9,2023-09-14 18:30:15,0.0,0.0,616.7,2023-09-14 18:30:00
357,19357,10,2023-09-14 18:30:15,0.0,0.0,552.1,2023-09-14 18:30:00
358,19358,6,2023-09-14 18:40:15,0.0,0.0,568.1,2023-09-14 18:40:00
359,19359,7,2023-09-14 18:40:15,0.0,0.0,573.3,2023-09-14 18:40:00
360,19360,8,2023-09-14 18:40:15,0.0,0.0,567.3,2023-09-14 18:40:00
361,19361,9,2023-09-14 18:40:15,0.0,0.0,616.7,2023-09-14 18:40:00
362,19362,10,2023-09-14 18:40:15,0.0,0.0,552.1,2023-09-14 18:40:00
363,19363,6,2023-09-14 18:50:15,0.0,0.0,568.1,2023-09-14 18:50:00
364,19364,7,2023-09-14 18:50:15,0.0,0.0,573.3,2023-09-14 18:50:00
365,19365,8,2023-09-14 18:50:15,0.0,0.0,567.3,2023-09-14 18:50:00
366,19366,9,2023-09-14 18:50:15,0.0,0.0,616.7,2023-09-14 18:50:00
367,19367,10,2023-09-14 18:50:15,0.0,0.0,552.1,2023-09-14 18:50:00
368,19368,6,2023-09-14 19:00:15,0.0,0.0,568.1,2023-09-14 19:00:00
369,19369,7,2023-09-14 19:00:15,0.0,0.0,573.3,2023-09-14 19:00:00
370,19370,8,2023-09-14 19:00:15,0.0,0.0,567.3,2023-09-14 19:00:00
371,19371,9,2023-09-14 19:00:15,0.0,0.0,616.7,2023-09-14 19:00:00
372,19372,10,2023-09-14 19:00:15,0.0,0.0,552.1,2023-09-14 19:00:00
373,19373,6,2023-09-14 19:10:15,0.0,0.0,568.1,2023-09-14 19:10:00
374,19374,7,2023-09-14 19:10:15,0.0,0.0,573.3,2023-09-14 19:10:00
375,19375,8,2023-09-14 19:10:15,0.0,0.0,567.3,2023-09-14 19:10:00
376,19376,9,2023-09-14 19:10:15,0.0,0.0,616.7,2023-09-14 19:10:00
377,19377,10,2023-09-14 19:10:15,0.0,0.0,552.1,2023-09-14 19:10:00
378,19378,6,2023-09-14 19:20:15,0.0,0.0,568.1,2023-09-14 19:20:00
379,19379,7,2023-09-14 19:20:15,0.0,0.0,573.3,2023-09-14 19:20:00
380,19380,8,2023-09-14 19:20:15,0.0,0.0,567.3,2023-09-14 19:20:00
381,19381,9,2023-09-14 19:20:15,0.0,0.0,616.7,2023-09-14 19:20:00
382,19382,10,2023-09-14 19:20:15,0.0,0.0,552.1,2023-09-14 19:20:00
383,19383,6,2023-09-14 19:30:15,0.0,0.0,568.1,2023-09-14 19:30:00
384,19384,7,2023-09-14 19:30:15,0.0,0.0,573.3,2023-09-14 19:30:00
385,19385,8,2023-09-14 19:30:15,0.0,0.0,567.3,2023-09-14 19:30:00
386,19386,9,2023-09-14 19:30:15,0.0,0.0,616.7,2023-09-14 19:30:00
387,19387,10,2023-09-14 19:30:15,0.0,0.0,552.1,2023-09-14 19:30:00
388,19388,6,2023-09-14 19:40:15,0.0,0.0,568.1,2023-09-14 19:40:00
389,19389,7,2023-09-14 19:40:15,0.0,0.0,573.3,2023-09-14 19:40:00
390,19390,8,2023-09-14 19:40:15,0.0,0.0,567.3,2023-09-14 19:40:00
391,19391,9,2023-09-14 19:40:15,0.0,0.0,616.7,2023-09-14 19:40:00
392,19392,10,2023-09-14 19:40:15,0.0,0.0,552.1,2023-09-14 19:40:00
393,19393,6,2023-09-14 19:50:15,0.0,0.0,568.1,2023-09-14 19:50:00
394,19394,7,2023-09-14 19:50:15,0.0,0.0,573.3,2023-09-14 19:50:00
395,19395,8,2023-09-14 19:50:15,0.0,0.0,567.3,2023-09-14 19:50:00
396,19396,9,2023-09-14 19:50:15,0.0,0.0,616.7,2023-09-14 19:50:00
397,19397,10,2023-09-14 19:50:15,0.0,0.0,552.1,2023-09-14 19:50:00
398,19398,6,2023-09-14 20:00:15,0.0,0.0,568.1,2023-09-14 20:00:00
399,19399,7,2023-09-14 20:00:15,0.0,0.0,573.3,2023-09-14 20:00:00
400,19400,8,2023-09-14 20:00:15,0.0,0.0,567.3,2023-09-14 20:00:00
401,19401,9,2023-09-14 20:00:15,0.0,0.0,616.7,2023-09-14 20:00:00
402,19402,10,2023-09-14 20:00:15,0.0,0.0,552.1,2023-09-14 20:00:00
403,19403,6,2023-09-14 20:10:15,0.0,0.0,568.1,2023-09-14 20:10:00
404,19404,7,2023-09-14 20:10:15,0.0,0.0,573.3,2023-09-14 20:10:00
405,19405,8,2023-09-14 20:10:15,0.0,0.0,567.3,2023-09-14 20:10:00
406,19406,9,2023-09-14 20:10:15,0.0,0.0,616.7,2023-09-14 20:10:00
407,19407,10,2023-09-14 20:10:15,0.0,0.0,552.1,2023-09-14 20:10:00
408,19408,6,2023-09-14 20:20:15,0.0,0.0,568.1,2023-09-14 20:20:00
409,19409,7,2023-09-14 20:20:15,0.0,0.0,573.3,2023-09-14 20:20:00
410,19410,8,2023-09-14 20:20:15,0.0,0.0,567.3,2023-09-14 20:20:00
411,19411,9,2023-09-14 20:20:15,0.0,0.0,616.7,2023-09-14 20:20:00
412,19412,10,2023-09-14 20:20:15,0.0,0.0,552.1,2023-09-14 20:20:00
413,19413,6,2023-09-14 20:30:15,0.0,0.0,568.1,2023-09-14 20:30:00
414,19414,7,2023-09-14 20:30:15,0.0,0.0,573.3,2023-09-14 20:30:00
415,19415,8,2023-09-14 20:30:15,0.0,0.0,567.3,2023-09-14 20:30:00
416,19416,9,2023-09-14 20:30:15,0.0,0.0,616.7,2023-09-14 20:30:00
417,19417,10,2023-09-14 20:30:15,0.0,0.0,552.1,2023-09-14 20:30:00
418,19418,6,2023-09-14 20:40:15,0.0,0.0,568.1,2023-09-14 20:40:00
419,19419,7,2023-09-14 20:40:15,0.0,0.0,573.3,2023-09-14 20:40:00
420,19420,8,2023-09-14 20:40:15,0.0,0.0,567.3,2023-09-14 20:40:00
421,19421,9,2023-09-14 20:40:15,0.0,0.0,616.7,2023-09-14 20:40:00
422,19422,10,2023-09-14 20:40:15,0.0,0.0,552.1,2023-09-14 20:40:00
423,19423,6,2023-09-14 20:50:15,0.0,0.0,568.1,2023-09-14 20:50:00
424,19424,7,2023-09-14 20:50:15,0.0,0.0,573.3,2023-09-14 20:50:00
425,19425,8,2023-09-14 20:50:15,0.0,0.0,567.3,2023-09-14 20:50:00
426,19426,9,2023-09-14 20:50:15,0.0,0.0,616.7,2023-09-14 20:50:00
427,19427,10,2023-09-14 20:50:15,0.0,0.0,552.1,2023-09-14 20:50:00
428,19428,6,2023-09-14 21:00:15,0.0,0.0,568.1,2023-09-14 21:00:00
429,19429,7,2023-09-14 21:00:15,0.0,0.0,573.3,2023-09-14 21:00:00
430,19430,8,2023-09-14 21:00:15,0.0,0.0,567.3,2023-09-14 21:00:00
431,19431,9,2023-09-14 21:00:15,0.0,0.0,616.7,2023-09-14 21:00:00
432,19432,10,2023-09-14 21:00:15,0.0,0.0,552.1,2023-09-14 21:00:00
433,19433,6,2023-09-14 21:10:15,0.0,0.0,568.1,2023-09-14 21:10:00
434,19434,7,2023-09-14 21:10:15,0.0,0.0,573.3,2023-09-14 21:10:00
435,19435,8,2023-09-14 21:10:15,0.0,0.0,567.3,2023-09-14 21:10:00
436,19436,9,2023-09-14 21:10:15,0.0,0.0,616.7,2023-09-14 21:10:00
437,19437,10,2023-09-14 21:10:15,0.0,0.0,552.1,2023-09-14 21:10:00
438,19438,6,2023-09-14 21:20:15,0.0,0.0,568.1,2023-09-14 21:20:00
439,19439,7,2023-09-14 21:20:15,0.0,0.0,573.3,2023-09-14 21:20:00
440,19440,8,2023-09-14 21:20:15,0.0,0.0,567.3,2023-09-14 21:20:00
441,19441,9,2023-09-14 21:20:15,0.0,0.0,616.7,2023-09-14 21:20:00
442,19442,10,2023-09-14 21:20:15,0.0,0.0,552.1,2023-09-14 21:20:00
443,19443,6,2023-09-14 21:30:15,0.0,0.0,568.1,2023-09-14 21:30:00
444,19444,7,2023-09-14 21:30:15,0.0,0.0,573.3,2023-09-14 21:30:00
445,19445,8,2023-09-14 21:30:15,0.0,0.0,567.3,2023-09-14 21:30:00
446,19446,9,2023-09-14 21:30:15,0.0,0.0,616.7,2023-09-14 21:30:00
447,19447,10,2023-09-14 21:30:15,0.0,0.0,552.1,2023-09-14 21:30:00
448,19448,6,2023-09-14 21:40:15,0.0,0.0,568.1,2023-09-14 21:40:00
449,19449,7,2023-09-14 21:40:15,0.0,0.0,573.3,2023-09-14 21:40:00
450,19450,8,2023-09-14 21:40:15,0.0,0.0,567.3,2023-09-14 21:40:00
451,19451,9,2023-09-14 21:40:15,0.0,0.0,616.7,2023-09-14 21:40:00
452,19452,10,2023-09-14 21:40:15,0.0,0.0,552.1,2023-09-14 21:40:00
453,19453,6,2023-09-14 21:50:15,0.0,0.0,568.1,2023-09-14 21:50:00
454,19454,7,2023-09-14 21:50:15,0.0,0.0,573.3,2023-09-14 21:50:00
455,19455,8,2023-09-14 21:50:15,0.0,0.0,567.3,2023-09-14 21:50:00
456,19456,9,2023-09-14 21:50:15,0.0,0.0,616.7,2023-09-14 21:50:00
457,19457,10,2023-09-14 21:50:15,0.0,0.0,552.1,2023-09-14 21:50:00
458,19458,6,2023-09-14 22:00:15,0.0,0.0,568.1,2023-09-14 22:00:00
459,19459,7,2023-09-14 22:00:15,0.0,0.0,573.3,2023-09-14 22:00:00
460,19460,8,2023-09-14 22:00:15,0.0,0.0,567.3,2023-09-14 22:00:00
461,19461,9,2023-09-14 22:00:15,0.0,0.0,616.7,2023-09-14 22:00:00
462,19462,10,2023-09-14 22:00:15,0.0,0.0,552.1,2023-09-14 22:00:00
463,19463,6,2023-09-14 22:10:15,0.0,0.0,568.1,2023-09-14 22:10:00
464,19464,7,2023-09-14 22:10:15,0.0,0.0,573.3,2023-09-14 22:10:00
465,19465,8,2023-09-14 22:10:15,0.0,0.0,567.3,2023-09-14 22:10:00
466,19466,9,2023-09-14 22:10:15,0.0,0.0,616.7,2023-09-14 22:10:00
467,19467,10,2023-09-14 22:10:15,0.0,0.0,552.1,2023-09-14 22:10:00
468,19468,6,2023-09-14 22:20:15,0.0,0.0,568.1,2023-09-14 22:20:00
469,19469,7,2023-09-14 22:20:15,0.0,0.0,573.3,2023-09-14 22:20:00
470,19470,8,2023-09-14 22:20:15,0.0,0.0,567.3,2023-09-14 22:20:00
471,19471,9,2023-09-14 22:20:15,0.0,0.0,616.7,2023-09-14 22:20:00
472,19472,10,2023-09-14 22:20:15,0.0,0.0,552.1,2023-09-14 22:20:00
473,19473,6,2023-09-14 22:30:15,0.0,0.0,568.1,2023-09-14 22:30:00
474,19474,7,2023-09-14 22:30:15,0.0,0.0,573.3,2023-09-14 22:30:00
475,19475,8,2023-09-14 22:30:15,0.0,0.0,567.3,2023-09-14 22:30:00
476,19476,9,2023-09-14 22:30:15,0.0,0.0,616.7,2023-09-14 22:30:00
477,19477,10,2023-09-14 22:30:15,0.0,0.0,552.1,2023-09-14 22:30:00
478,19478,6,2023-09-14 22:40:15,0.0,0.0,568.1,2023-09-14 22:40:00
479,19479,7,2023-09-14 22:40:15,0.0,0.0,573.3,2023-09-14 22:40:00
480,19480,8,2023-09-14 22:40:15,0.0,0.0,567.3,2023-09-14 22:40:00
481,19481,9,2023-09-14 22:40:15,0.0,0.0,616.7,2023-09-14 22:40:00
482,19482,10,2023-09-14 22:40:15,0.0,0.0,552.1,2023-09-14 22:40:00
483,19483,6,2023-09-14 22:50:15,0.0,0.0,568.1,2023-09-14 22:50:00
484,19484,7,2023-09-14 22:50:15,0.0,0.0,573.3,2023-09-14 22:50:00
485,19485,8,2023-09-14 22:50:15,0.0,0.0,567.3,2023-09-14 22:50:00
486,19486,9,2023-09-14 22:50:15,0.0,0.0,616.7,2023-09-14 22:50:00
487,19487,10,2023-09-14 22:50:15,0.0,0.0,552.1,2023-09-14 22:50:00
488,19488,6,2023-09-14 23:00:15,0.0,0.0,568.1,2023-09-14 23:00:00
489,19489,7,2023-09-14 23:00:15,0.0,0.0,573.3,2023-09-14 23:00:00
490,19490,8,2023-09-14 23:00:15,0.0,0.0,567.3,2023-09-14 23:00:00
491,19491,9,2023-09-14 23:00:15,0.0,0.0,616.7,2023-09-14 23:00:00
492,19492,10,2023-09-14 23:00:15,0.0,0.0,552.1,2023-09-14 23:00:00
493,19493,6,2023-09-14 23:10:15,0.0,0.0,568.1,2023-09-14 23:10:00
494,19494,7,2023-09-14 23:10:15,0.0,0.0,573.3,2023-09-14 23:10:00
495,19495,8,2023-09-14 23:10:15,0.0,0.0,567.3,2023-09-14 23:10:00
496,19496,9,2023-09-14 23:10:15,0.0,0.0,616.7,2023-09-14 23:10:00
497,19497,10,2023-09-14 23:10:15,0.0,0.0,552.1,2023-09-14 23:10:00
498,19498,6,2023-09-14 23:20:15,0.0,0.0,568.1,2023-09-14 23:20:00
499,19499,7,2023-09-14 23:20:15,0.0,0.0,573.3,2023-09-14 23:20:00
500,19500,8,2023-09-14 23:20:15,0.0,0.0,567.3,2023-09-14 23:20:00
501,19501,9,2023-09-14 23:20:15,0.0,0.0,616.7,2023-09-14 23:20:00
502,19502,10,2023-09-14 23:20:15,0.0,0.0,552.1,2023-09-14 23:20:00
503,19503,6,2023-09-14 23:30:15,0.0,0.0,568.1,2023-09-14 23:30:00
504,19504,7,2023-09-14 23:30:15,0.0,0.0,573.3,2023-09-14 23:30:00
505,19505,8,2023-09-14 23:30:15,0.0,0.0,567.3,2023-09-14 23:30:00
506,19506,9,2023-09-14 23:30:15,0.0,0.0,616.7,2023-09-14 23:30:00
507,19507,10,2023-09-14 23:30:15,0.0,0.0,552.1,2023-09-14 23:30:00
508,19508,6,2023-09-14 23:40:15,0.0,0.0,568.1,2023-09-14 23:40:00
509,19509,7,2023-09-14 23:40:15,0.0,0.0,573.3,2023-09-14 23:40:00
510,19510,8,2023-09-14 23:40:15,0.0,0.0,567.3,2023-09-14 23:40:00
511,19511,9,2023-09-14 23:40:15,0.0,0.0,616.7,2023-09-14 23:40:00
512,19512,10,2023-09-14 23:40:15,0.0,0.0,552.1,2023-09-14 23:40:00
513,19513,6,2023-09-14 23:50:15,0.0,0.0,568.1,2023-09-14 23:50:00
514,19514,7,2023-09-14 23:50:15,0.0,0.0,573.3,2023-09-14 23:50:00
515,19515,8,2023-09-14 23:50:15,0.0,0.0,567.3,2023-09-14 23:50:00
516,19516,9,2023-09-14 23:50:15,0.0,0.0,616.7,2023-09-14 23:50:00
517,19517,10,2023-09-14 23:50:15,0.0,0.0,552.1,2023-09-14 23:50:00
518,19518,6,2023-09-15 00:00:15,0.0,0.0,568.1,2023-09-15 00:00:00
519,19519,7,2023-09-15 00:00:15,0.0,0.0,573.3,2023-09-15 00:00:00
520,19520,8,2023-09-15 00:00:15,0.0,0.0,567.3,2023-09-15 00:00:00
521,19521,9,2023-09-15 00:00:15,0.0,0.0,616.7,2023-09-15 00:00:00
522,19522,10,2023-09-15 00:00:15,0.0,0.0,552.1,2023-09-15 00:00:00
523,19523,6,2023-09-15 00:10:15,0.0,0.0,0.0,2023-09-15 00:10:00
524,19524,7,2023-09-15 00:10:15,0.0,0.0,0.0,2023-09-15 00:10:00
525,19525,8,2023-09-15 00:10:15,0.0,0.0,0.0,2023-09-15 00:10:00
526,19526,9,2023-09-15 00:10:15,0.0,0.0,0.0,2023-09-15 00:10:00
527,19527,10,2023-09-15 00:10:15,0.0,0.0,0.0,2023-09-15 00:10:00
528,19528,6,2023-09-15 00:20:15,0.0,0.0,0.0,2023-09-15 00:20:00
529,19529,7,2023-09-15 00:20:15,0.0,0.0,0.0,2023-09-15 00:20:00
530,19530,8,2023-09-15 00:20:15,0.0,0.0,0.0,2023-09-15 00:20:00
531,19531,9,2023-09-15 00:20:15,0.0,0.0,0.0,2023-09-15 00:20:00
532,19532,10,2023-09-15 00:20:15,0.0,0.0,0.0,2023-09-15 00:20:00
533,19533,6,2023-09-15 00:30:15,0.0,0.0,0.0,2023-09-15 00:30:00
534,19534,7,2023-09-15 00:30:15,0.0,0.0,0.0,2023-09-15 00:30:00
535,19535,8,2023-09-15 00:30:15,0.0,0.0,0.0,2023-09-15 00:30:00
536,19536,9,2023-09-15 00:30:15,0.0,0.0,0.0,2023-09-15 00:30:00
537,19537,10,2023-09-15 00:30:15,0.0,0.0,0.0,2023-09-15 00:30:00
538,19538,6,2023-09-15 00:40:15,0.0,0.0,0.0,2023-09-15 00:40:00
539,19539,7,2023-09-15 00:40:15,0.0,0.0,0.0,2023-09-15 00:40:00
540,19540,8,2023-09-15 00:40:15,0.0,0.0,0.0,2023-09-15 00:40:00
541,19541,9,2023-09-15 00:40:15,0.0,0.0,0.0,2023-09-15 00:40:00
542,19542,10,2023-09-15 00:40:15,0.0,0.0,0.0,2023-09-15 00:40:00
543,19543,6,2023-09-15 00:50:15,0.0,0.0,0.0,2023-09-15 00:50:00
544,19544,7,2023-09-15 00:50:15,0.0,0.0,0.0,2023-09-15 00:50:00
545,19545,8,2023-09-15 00:50:15,0.0,0.0,0.0,2023-09-15 00:50:00
546,19546,9,2023-09-15 00:50:15,0.0,0.0,0.0,2023-09-15 00:50:00
547,19547,10,2023-09-15 00:50:15,0.0,0.0,0.0,2023-09-15 00:50:00
548,19548,6,2023-09-15 01:00:15,0.0,0.0,0.0,2023-09-15 01:00:00
549,19549,7,2023-09-15 01:00:15,0.0,0.0,0.0,2023-09-15 01:00:00
550,19550,8,2023-09-15 01:00:15,0.0,0.0,0.0,2023-09-15 01:00:00
551,19551,9,2023-09-15 01:00:15,0.0,0.0,0.0,2023-09-15 01:00:00
552,19552,10,2023-09-15 01:00:15,0.0,0.0,0.0,2023-09-15 01:00:00
553,19553,6,2023-09-15 01:10:15,0.0,0.0,0.0,2023-09-15 01:10:00
554,19554,7,2023-09-15 01:10:15,0.0,0.0,0.0,2023-09-15 01:10:00
555,19555,8,2023-09-15 01:10:15,0.0,0.0,0.0,2023-09-15 01:10:00
556,19556,9,2023-09-15 01:10:15,0.0,0.0,0.0,2023-09-15 01:10:00
557,19557,10,2023-09-15 01:10:15,0.0,0.0,0.0,2023-09-15 01:10:00
558,19558,6,2023-09-15 01:20:15,0.0,0.0,0.0,2023-09-15 01:20:00
559,19559,7,2023-09-15 01:20:15,0.0,0.0,0.0,2023-09-15 01:20:00
560,19560,8,2023-09-15 01:20:15,0.0,0.0,0.0,2023-09-15 01:20:00
561,19561,9,2023-09-15 01:20:15,0.0,0.0,0.0,2023-09-15 01:20:00
562,19562,10,2023-09-15 01:20:15,0.0,0.0,0.0,2023-09-15 01:20:00
563,19563,6,2023-09-15 01:30:15,0.0,0.0,0.0,2023-09-15 01:30:00
564,19564,7,2023-09-15 01:30:15,0.0,0.0,0.0,2023-09-15 01:30:00
565,19565,8,2023-09-15 01:30:15,0.0,0.0,0.0,2023-09-15 01:30:00
566,19566,9,2023-09-15 01:30:15,0.0,0.0,0.0,2023-09-15 01:30:00
567,19567,10,2023-09-15 01:30:15,0.0,0.0,0.0,2023-09-15 01:30:00
568,19568,6,2023-09-15 01:40:15,0.0,0.0,0.0,2023-09-15 01:40:00
569,19569,7,2023-09-15 01:40:15,0.0,0.0,0.0,2023-09-15 01:40:00
570,19570,8,2023-09-15 01:40:15,0.0,0.0,0.0,2023-09-15 01:40:00
571,19571,9,2023-09-15 01:40:15,0.0,0.0,0.0,2023-09-15 01:40:00
572,19572,10,2023-09-15 01:40:15,0.0,0.0,0.0,2023-09-15 01:40:00
573,19573,6,2023-09-15 01:50:15,0.0,0.0,0.0,2023-09-15 01:50:00
574,19574,7,2023-09-15 01:50:15,0.0,0.0,0.0,2023-09-15 01:50:00
575,19575,8,2023-09-15 01:50:15,0.0,0.0,0.0,2023-09-15 01:50:00
576,19576,9,2023-09-15 01:50:15,0.0,0.0,0.0,2023-09-15 01:50:00
577,19577,10,2023-09-15 01:50:15,0.0,0.0,0.0,2023-09-15 01:50:00
578,19578,6,2023-09-15 02:00:15,0.0,0.0,0.0,2023-09-15 02:00:00
579,19579,7,2023-09-15 02:00:15,0.0,0.0,0.0,2023-09-15 02:00:00
580,19580,8,2023-09-15 02:00:15,0.0,0.0,0.0,2023-09-15 02:00:00
581,19581,9,2023-09-15 02:00:15,0.0,0.0,0.0,2023-09-15 02:00:00
582,19582,10,2023-09-15 02:00:15,0.0,0.0,0.0,2023-09-15 02:00:00
583,19583,6,2023-09-15 02:10:15,0.0,0.0,0.0,2023-09-15 02:10:00
584,19584,7,2023-09-15 02:10:15,0.0,0.0,0.0,2023-09-15 02:10:00
585,19585,8,2023-09-15 02:10:15,0.0,0.0,0.0,2023-09-15 02:10:00
586,19586,9,2023-09-15 02:10:15,0.0,0.0,0.0,2023-09-15 02:10:00
587,19587,10,2023-09-15 02:10:15,0.0,0.0,0.0,2023-09-15 02:10:00
588,19588,6,2023-09-15 02:20:15,0.0,0.0,0.0,2023-09-15 02:20:00
589,19589,7,2023-09-15 02:20:15,0.0,0.0,0.0,2023-09-15 02:20:00
590,19590,8,2023-09-15 02:20:15,0.0,0.0,0.0,2023-09-15 02:20:00
591,19591,9,2023-09-15 02:20:15,0.0,0.0,0.0,2023-09-15 02:20:00
592,19592,10,2023-09-15 02:20:15,0.0,0.0,0.0,2023-09-15 02:20:00
593,19593,6,2023-09-15 02:30:15,0.0,0.0,0.0,2023-09-15 02:30:00
594,19594,7,2023-09-15 02:30:15,0.0,0.0,0.0,2023-09-15 02:30:00
595,19595,8,2023-09-15 02:30:15,0.0,0.0,0.0,2023-09-15 02:30:00
596,19596,9,2023-09-15 02:30:15,0.0,0.0,0.0,2023-09-15 02:30:00
597,19597,10,2023-09-15 02:30:15,0.0,0.0,0.0,2023-09-15 02:30:00
598,19598,6,2023-09-15 02:40:15,0.0,0.0,0.0,2023-09-15 02:40:00
599,19599,7,2023-09-15 02:40:15,0.0,0.0,0.0,2023-09-15 02:40:00
600,19600,8,2023-09-15 02:40:15,0.0,0.0,0.0,2023-09-15 02:40:00
601,19601,9,2023-09-15 02:40:15,0.0,0.0,0.0,2023-09-15 02:40:00
602,19602,10,2023-09-15 02:40:15,0.0,0.0,0.0,2023-09-15 02:40:00
603,19603,6,2023-09-15 02:50:15,0.0,0.0,0.0,2023-09-15 02:50:00
604,19604,7,2023-09-15 02:50:15,0.0,0.0,0.0,2023-09-15 02:50:00
605,19605,8,2023-09-15 02:50:15,0.0,0.0,0.0,2023-09-15 02:50:00
606,19606,9,2023-09-15 02:50:15,0.0,0.0,0.0,2023-09-15 02:50:00
607,19607,10,2023-09-15 02:50:15,0.0,0.0,0.0,2023-09-15 02:50:00
608,19608,6,2023-09-15 03:00:15,0.0,0.0,0.0,2023-09-15 03:00:00
609,19609,7,2023-09-15 03:00:15,0.0,0.0,0.0,2023-09-15 03:00:00
610,19610,8,2023-09-15 03:00:15,0.0,0.0,0.0,2023-09-15 03:00:00
611,19611,9,2023-09-15 03:00:15,0.0,0.0,0.0,2023-09-15 03:00:00
612,19612,10,2023-09-15 03:00:15,0.0,0.0,0.0,2023-09-15 03:00:00
613,19613,6,2023-09-15 03:10:15,0.0,0.0,0.0,2023-09-15 03:10:00
614,19614,7,2023-09-15 03:10:15,0.0,0.0,0.0,2023-09-15 03:10:00
615,19615,8,2023-09-15 03:10:15,0.0,0.0,0.0,2023-09-15 03:10:00
616,19616,9,2023-09-15 03:10:15,0.0,0.0,0.0,2023-09-15 03:10:00
617,19617,10,2023-09-15 03:10:15,0.0,0.0,0.0,2023-09-15 03:10:00
