,id,device_id,active_power,direct_power,charge_capacity,T,U,Ff,RRR,DD_WE,DD_NS,POA,Po(p)
2718,46896,9,65.94,66.81,181.9,8.4,34.0,2.0,0,1,1,917.0388895366387,1020.19
2719,46897,10,43.92,44.66,107.9,8.4,34.0,2.0,0,1,1,917.0388895366387,1020.19
2720,46908,6,35.71,36.24,252.5,8.7,45.0,2.0,0,1,-1,835.0102417203736,1017.68
2721,46909,7,33.95,34.46,256.9,8.7,45.0,2.0,0,1,-1,835.0102417203736,1017.68
2722,46910,8,32.24,33.07,252.2,8.7,45.0,2.0,0,1,-1,835.0102417203736,1017.68
2723,46911,9,46.69,47.3,354.4,8.7,45.0,2.0,0,1,-1,835.0102417203736,1017.68
2724,46912,10,33.48,34.08,232.2,8.7,45.0,2.0,0,1,-1,835.0102417203736,1017.68
2725,46923,6,2.02,2.24,306.3,7.1,48.0,2.0,0,1,0,109.5884808360288,1017.81
2726,46924,7,1.98,2.47,309.5,7.1,48.0,2.0,0,1,0,109.5884808360288,1017.81
2727,46925,8,1.75,2.14,303.6,7.1,48.0,2.0,0,1,0,109.5884808360288,1017.81
2728,46926,9,2.45,2.88,422.2,7.1,48.0,2.0,0,1,0,109.5884808360288,1017.81
2729,46927,10,2.22,2.7,286.1,7.1,48.0,2.0,0,1,0,109.5884808360288,1017.81
2750,46998,6,8.49,8.76,3.8,3.8,68.0,1.0,0,-1,-1,325.0018548960094,1019.79
2751,46999,7,8.6,8.92,3.8,3.8,68.0,1.0,0,-1,-1,325.0018548960094,1019.79
2752,47000,8,8.24,8.57,3.7,3.8,68.0,1.0,0,-1,-1,325.0018548960094,1019.79
2753,47001,9,11.22,11.55,4.8,3.8,68.0,1.0,0,-1,-1,325.0018548960094,1019.79
2754,47002,10,8.19,8.46,3.7,3.8,68.0,1.0,0,-1,-1,325.0018548960094,1019.79
2755,47013,6,22.92,23.31,75.7,7.6,52.0,1.0,0,-1,-1,918.4779909107833,1019.79
2756,47014,7,23.4,23.79,76.8,7.6,52.0,1.0,0,-1,-1,918.4779909107833,1019.79
2757,47015,8,66.15,67.19,77.7,7.6,52.0,1.0,0,-1,-1,918.4779909107833,1019.79
2758,47016,9,95.69,97.08,108.9,7.6,52.0,1.0,0,-1,-1,918.4779909107833,1019.79
2759,47017,10,57.57,58.47,71.9,7.6,52.0,1.0,0,-1,-1,918.4779909107833,1019.79
2760,47028,6,24.79,25.17,156.2,9.4,46.0,2.0,0,1,0,837.29841277319,1015.96
2761,47029,7,24.95,25.36,158.1,9.4,46.0,2.0,0,1,0,837.29841277319,1015.96
2762,47030,8,24.49,24.9,154.9,9.4,46.0,2.0,0,1,0,837.29841277319,1015.96
2763,47031,9,30.44,30.94,213.2,9.4,46.0,2.0,0,1,0,837.29841277319,1015.96
2764,47032,10,25.2,25.58,148.2,9.4,46.0,2.0,0,1,0,837.29841277319,1015.96
2765,47043,6,2.22,2.57,188.3,7.7,51.0,2.0,0,1,0,113.0734019119953,1016.62
2766,47044,7,2.24,2.54,190.2,7.7,51.0,2.0,0,1,0,113.0734019119953,1016.62
2767,47045,8,2.19,2.7,186.7,7.7,51.0,2.0,0,1,0,113.0734019119953,1016.62
2768,47046,9,2.92,3.25,252.2,7.7,51.0,2.0,0,1,0,113.0734019119953,1016.62
2769,47047,10,2.34,2.7,181.2,7.7,51.0,2.0,0,1,0,113.0734019119953,1016.62
2790,47118,6,5.05,5.45,2.0,6.0,65.0,2.0,0.2,1,0,325.7612332680378,1018.2
2791,47119,7,4.57,4.94,1.8,6.0,65.0,2.0,0.2,1,0,325.7612332680378,1018.2
2792,47120,8,5.03,5.48,2.0,6.0,65.0,2.0,0.2,1,0,325.7612332680378,1018.2
2793,47121,9,5.22,5.58,2.2,6.0,65.0,2.0,0.2,1,0,325.7612332680378,1018.2
2794,47122,10,4.26,4.59,1.9,6.0,65.0,2.0,0.2,1,0,325.7612332680378,1018.2
2795,47133,6,32.94,33.39,59.9,8.8,54.0,1.0,0.3,1,1,919.9641015140019,1017.81
2796,47134,7,33.13,33.59,60.3,8.8,54.0,1.0,0.3,1,1,919.9641015140019,1017.81
2797,47135,8,30.33,30.8,60.5,8.8,54.0,1.0,0.3,1,1,919.9641015140019,1017.81
2798,47136,9,40.17,40.7,74.2,8.8,54.0,1.0,0.3,1,1,919.9641015140019,1017.81
2799,47137,10,32.33,32.77,60.2,8.8,54.0,1.0,0.3,1,1,919.9641015140019,1017.81
2800,47148,6,28.69,29.09,180.6,11.0,48.0,1.0,0.3,1,-1,839.582662675202,1014.64
2801,47149,7,30.05,30.47,181.2,11.0,48.0,1.0,0.3,1,-1,839.582662675202,1014.64
2802,47150,8,33.01,33.63,176.7,11.0,48.0,1.0,0.3,1,-1,839.582662675202,1014.64
2803,47151,9,45.96,47.17,223.7,11.0,48.0,1.0,0.3,1,-1,839.582662675202,1014.64
2804,47152,10,27.95,28.35,178.2,11.0,48.0,1.0,0.3,1,-1,839.582662675202,1014.64
2805,47163,6,3.88,4.26,231.3,8.7,51.0,2.0,0.3,1,0,116.52280565381739,1015.03
2806,47164,7,3.57,3.92,232.4,8.7,51.0,2.0,0.3,1,0,116.52280565381739,1015.03
2807,47165,8,3.84,4.27,226.3,8.7,51.0,2.0,0.3,1,0,116.52280565381739,1015.03
2808,47166,9,4.75,5.35,289.6,8.7,51.0,2.0,0.3,1,0,116.52280565381739,1015.03
2809,47167,10,4.11,4.55,229.8,8.7,51.0,2.0,0.3,1,0,116.52280565381739,1015.03
2830,47238,6,9.91,10.2,4.1,7.0,63.0,2.0,0,0,1,326.61863809948625,1018.73
2831,47239,7,9.43,9.72,4.1,7.0,63.0,2.0,0,0,1,326.61863809948625,1018.73
2832,47240,8,15.53,15.85,4.7,7.0,63.0,2.0,0,0,1,326.61863809948625,1018.73
2833,47241,9,16.45,16.76,6.2,7.0,63.0,2.0,0,0,1,326.61863809948625,1018.73
2834,47242,10,9.68,9.97,3.9,7.0,63.0,2.0,0,0,1,326.61863809948625,1018.73
2835,47253,6,58.7,59.46,115.2,11.7,32.0,2.0,0,0,1,921.4949367108026,1019.26
2836,47254,7,58.89,59.65,116.3,11.7,32.0,2.0,0,0,1,921.4949367108026,1019.26
2837,47255,8,58.06,58.81,117.2,11.7,32.0,2.0,0,0,1,921.4949367108026,1019.26
2838,47256,9,84.2,85.47,171.0,11.7,32.0,2.0,0,0,1,921.4949367108026,1019.26
2839,47257,10,51.4,52.18,97.8,11.7,32.0,2.0,0,0,1,921.4949367108026,1019.26
2840,47268,6,50.16,50.82,293.4,11.7,36.0,3.0,0,1,0,841.8605028711934,1016.75
2841,47269,7,39.7,42.53,295.2,11.7,36.0,3.0,0,1,0,841.8605028711934,1016.75
2842,47270,8,38.25,38.79,289.8,11.7,36.0,3.0,0,1,0,841.8605028711934,1016.75
2843,47271,9,77.65,78.92,414.6,11.7,36.0,3.0,0,1,0,841.8605028711934,1016.75
2844,47272,10,44.98,45.59,261.4,11.7,36.0,3.0,0,1,0,841.8605028711934,1016.75
2845,47283,6,4.68,5.29,378.8,9.2,53.0,3.0,0,1,0,119.93298993130372,1017.01
2846,47284,7,4.82,5.03,381.5,9.2,53.0,3.0,0,1,0,119.93298993130372,1017.01
2847,47285,8,3.93,4.23,363.3,9.2,53.0,3.0,0,1,0,119.93298993130372,1017.01
2848,47286,9,5.81,6.27,521.5,9.2,53.0,3.0,0,1,0,119.93298993130372,1017.01
2849,47287,10,5.26,5.57,347.6,9.2,53.0,3.0,0,1,0,119.93298993130372,1017.01
2870,47358,6,2.52,2.84,1.2,8.0,60.0,2.0,0,-1,0,327.57174364854205,1017.01
2871,47359,7,2.44,2.73,1.2,8.0,60.0,2.0,0,-1,0,327.57174364854205,1017.01
2872,47360,8,2.49,2.82,1.3,8.0,60.0,2.0,0,-1,0,327.57174364854205,1017.01
2873,47361,9,3.11,3.38,1.6,8.0,60.0,2.0,0,-1,0,327.57174364854205,1017.01
2874,47362,10,2.61,2.95,1.3,8.0,60.0,2.0,0,-1,0,327.57174364854205,1017.01
2875,47373,6,12.3,12.56,21.0,10.1,56.0,1.0,0,-1,1,923.068179026096,1016.35
2876,47374,7,12.93,13.22,21.8,10.1,56.0,1.0,0,-1,1,923.068179026096,1016.35
2877,47375,8,12.28,12.55,20.9,10.1,56.0,1.0,0,-1,1,923.068179026096,1016.35
2878,47376,9,14.82,15.2,25.8,10.1,56.0,1.0,0,-1,1,923.068179026096,1016.35
2879,47377,10,12.19,12.5,21.4,10.1,56.0,1.0,0,-1,1,923.068179026096,1016.35
2880,47388,6,11.8,12.12,42.0,8.1,82.0,1.0,0.2,-1,0,844.1294633836214,1014.24
2881,47389,7,10.85,11.1,42.4,8.1,82.0,1.0,0.2,-1,0,844.1294633836214,1014.24
2882,47390,8,8.98,9.33,41.7,8.1,82.0,1.0,0.2,-1,0,844.1294633836214,1014.24
2883,47391,9,12.2,12.47,51.5,8.1,82.0,1.0,0.2,-1,0,844.1294633836214,1014.24
2884,47392,10,10.91,11.21,42.8,8.1,82.0,1.0,0.2,-1,0,844.1294633836214,1014.24
2885,47403,6,0.69,1.15,57.8,8.0,89.0,1.0,0.3,-1,0,123.30052709433826,1013.58
2886,47404,7,0.78,1.16,58.1,8.0,89.0,1.0,0.3,-1,0,123.30052709433826,1013.58
2887,47405,8,0.75,1.23,56.7,8.0,89.0,1.0,0.3,-1,0,123.30052709433826,1013.58
2888,47406,9,1.03,1.31,69.9,8.0,89.0,1.0,0.3,-1,0,123.30052709433826,1013.58
2889,47407,10,0.72,1.17,58.6,8.0,89.0,1.0,0.3,-1,0,123.30052709433826,1013.58
2910,47478,6,4.1,4.36,2.0,8.9,99.0,2.0,19,-1,-1,328.6181592876083,1011.46
2911,47479,7,3.81,4.12,1.9,8.9,99.0,2.0,19,-1,-1,328.6181592876083,1011.46
2912,47480,8,3.65,4.05,1.9,8.9,99.0,2.0,19,-1,-1,328.6181592876083,1011.46
2913,47481,9,4.32,4.56,2.2,8.9,99.0,2.0,19,-1,-1,328.6181592876083,1011.46
2914,47482,10,3.89,4.15,1.8,8.9,99.0,2.0,19,-1,-1,328.6181592876083,1011.46
2915,47493,6,65.7,66.53,79.2,12.8,90.0,2.0,18,-1,-1,924.6814778693387,1011.07
2916,47494,7,72.12,73.06,82.1,12.8,90.0,2.0,18,-1,-1,924.6814778693387,1011.07
2917,47495,8,73.2,74.18,81.1,12.8,90.0,2.0,18,-1,-1,924.6814778693387,1011.07
2918,47496,9,109.86,111.71,95.8,12.8,90.0,2.0,18,-1,-1,924.6814778693387,1011.07
2919,47497,10,33.47,33.93,71.3,12.8,90.0,2.0,18,-1,-1,924.6814778693387,1011.07
2920,47508,6,35.63,36.17,235.9,16.5,77.0,1.0,15,1,-1,846.3870934876002,1008.16
2921,47509,7,35.99,36.6,237.4,16.5,77.0,1.0,15,1,-1,846.3870934876002,1008.16
2922,47510,8,35.76,36.24,233.3,16.5,77.0,1.0,15,1,-1,846.3870934876002,1008.16
2923,47511,9,42.45,42.98,282.1,16.5,77.0,1.0,15,1,-1,846.3870934876002,1008.16
2924,47512,10,33.76,34.22,214.2,16.5,77.0,1.0,15,1,-1,846.3870934876002,1008.16
2925,47523,6,4.32,4.76,311.5,13.7,87.0,3.0,9,1,0,126.622250114242,1008.29
2926,47524,7,4.66,5.07,314.9,13.7,87.0,3.0,9,1,0,126.622250114242,1008.29
2927,47525,8,4.31,4.73,303.0,13.7,87.0,3.0,9,1,0,126.622250114242,1008.29
2928,47526,9,5.48,5.84,375.3,13.7,87.0,3.0,9,1,0,126.622250114242,1008.29
2929,47527,10,4.55,4.96,285.7,13.7,87.0,3.0,9,1,0,126.622250114242,1008.29
2950,47598,6,6.16,6.5,2.9,11.7,99.0,1.0,0.1,-1,0,329.75543269388777,1009.88
2951,47599,7,5.97,6.3,2.8,11.7,99.0,1.0,0.1,-1,0,329.75543269388777,1009.88
2952,47600,8,6.48,6.79,2.9,11.7,99.0,1.0,0.1,-1,0,329.75543269388777,1009.88
2953,47601,9,6.53,6.8,3.1,11.7,99.0,1.0,0.1,-1,0,329.75543269388777,1009.88
2954,47602,10,6.34,6.6,2.9,11.7,99.0,1.0,0.1,-1,0,329.75543269388777,1009.88
2955,47613,6,39.66,40.18,54.8,16.7,84.0,1.0,0.1,-1,-1,926.3324499846713,1009.48
2956,47614,7,39.85,40.4,54.7,16.7,84.0,1.0,0.1,-1,-1,926.3324499846713,1009.48
2957,47615,8,39.88,40.44,53.1,16.7,84.0,1.0,0.1,-1,-1,926.3324499846713,1009.48
2958,47616,9,46.26,46.88,61.0,16.7,84.0,1.0,0.1,-1,-1,926.3324499846713,1009.48
2959,47617,10,38.48,38.98,51.7,16.7,84.0,1.0,0.1,-1,-1,926.3324499846713,1009.48
2960,47628,6,60.07,60.86,234.0,19.5,72.0,3.0,0,1,0,848.6309623344631,1005.78
2961,47629,7,60.81,61.66,235.2,19.5,72.0,3.0,0,1,0,848.6309623344631,1005.78
2962,47630,8,59.58,60.42,235.5,19.5,72.0,3.0,0,1,0,848.6309623344631,1005.78
2963,47631,9,73.47,74.48,286.2,19.5,72.0,3.0,0,1,0,848.6309623344631,1005.78
2964,47632,10,54.09,54.77,214.3,19.5,72.0,3.0,0,1,0,848.6309623344631,1005.78
2965,47643,6,1.28,1.75,318.6,15.8,86.0,3.0,0,1,1,129.8952376512925,1005.51
2966,47644,7,1.33,1.69,322.1,15.8,86.0,3.0,0,1,1,129.8952376512925,1005.51
2967,47645,8,1.38,1.86,312.6,15.8,86.0,3.0,0,1,1,129.8952376512925,1005.51
2968,47646,9,1.47,1.85,386.6,15.8,86.0,3.0,0,1,1,129.8952376512925,1005.51
2969,47647,10,1.21,1.44,292.9,15.8,86.0,3.0,0,1,1,129.8952376512925,1005.51
2990,47718,6,4.22,4.52,3.1,14.8,100.0,1.0,0,-1,-1,330.98105582764606,1005.78
2991,47719,7,4.14,4.32,3.1,14.8,100.0,1.0,0,-1,-1,330.98105582764606,1005.78
2992,47720,8,4.18,4.48,3.1,14.8,100.0,1.0,0,-1,-1,330.98105582764606,1005.78
2993,47721,9,4.55,4.98,3.5,14.8,100.0,1.0,0,-1,-1,330.98105582764606,1005.78
2994,47722,10,4.15,4.42,3.1,14.8,100.0,1.0,0,-1,-1,330.98105582764606,1005.78
2995,47733,6,46.91,47.6,76.0,19.4,80.0,2.0,0,1,-1,928.0186811750644,1005.51
2996,47734,7,46.49,47.13,76.2,19.4,80.0,2.0,0,1,-1,928.0186811750644,1005.51
2997,47735,8,55.95,56.72,76.6,19.4,80.0,2.0,0,1,-1,928.0186811750644,1005.51
2998,47736,9,65.37,66.27,87.5,19.4,80.0,2.0,0,1,-1,928.0186811750644,1005.51
2999,47737,10,48.91,49.53,73.6,19.4,80.0,2.0,0,1,-1,928.0186811750644,1005.51
3000,47748,6,23.22,23.59,204.9,19.1,79.0,5.0,0,1,0,850.858658305453,1003.79
3001,47749,7,26.09,26.5,207.7,19.1,79.0,5.0,0,1,0,850.858658305453,1003.79
3002,47750,8,24.74,25.13,204.0,19.1,79.0,5.0,0,1,0,850.858658305453,1003.79
3003,47751,9,27.1,27.52,242.7,19.1,79.0,5.0,0,1,0,850.858658305453,1003.79
3004,47752,10,24.64,25.0,192.9,19.1,79.0,5.0,0,1,0,850.858658305453,1003.79
3005,47763,6,0.35,0.64,223.1,14.3,93.0,3.0,0,1,0,133.11679614325647,1006.17
3006,47764,7,0.36,0.65,224.9,14.3,93.0,3.0,0,1,0,133.11679614325647,1006.17
3007,47765,8,0.41,0.72,221.5,14.3,93.0,3.0,0,1,0,133.11679614325647,1006.17
3008,47766,9,0.51,0.92,263.3,14.3,93.0,3.0,0,1,0,133.11679614325647,1006.17
3009,47767,10,0.29,0.72,210.4,14.3,93.0,3.0,0,1,0,133.11679614325647,1006.17
3030,47838,6,1.49,1.98,1.8,9.5,99.0,2.0,4,1,1,332.2924746728664,1011.46
3031,47839,7,1.47,1.72,1.8,9.5,99.0,2.0,4,1,1,332.2924746728664,1011.46
3032,47840,8,1.45,2.02,1.7,9.5,99.0,2.0,4,1,1,332.2924746728664,1011.46
3033,47841,9,1.76,2.02,1.9,9.5,99.0,2.0,4,1,1,332.2924746728664,1011.46
3034,47842,10,1.42,1.85,1.8,9.5,99.0,2.0,4,1,1,332.2924746728664,1011.46
3035,47853,6,13.78,14.06,20.8,9.6,98.0,1.0,4,1,-1,929.7377293709745,1012.12
3036,47854,7,16.09,16.39,21.8,9.6,98.0,1.0,4,1,-1,929.7377293709745,1012.12
3037,47855,8,15.23,15.51,21.2,9.6,98.0,1.0,4,1,-1,929.7377293709745,1012.12
3038,47856,9,16.51,16.81,22.9,9.6,98.0,1.0,4,1,-1,929.7377293709745,1012.12
3039,47857,10,13.68,13.97,20.7,9.6,98.0,1.0,4,1,-1,929.7377293709745,1012.12
3040,47868,6,8.3,8.59,67.3,10.3,97.0,1.0,3,1,-1,853.0677864088577,1010.14
3041,47869,7,8.47,8.71,68.3,10.3,97.0,1.0,3,1,-1,853.0677864088577,1010.14
3042,47870,8,8.29,8.65,67.2,10.3,97.0,1.0,3,1,-1,853.0677864088577,1010.14
3043,47871,9,9.11,9.4,72.5,10.3,97.0,1.0,3,1,-1,853.0677864088577,1010.14
3044,47872,10,8.17,8.44,67.1,10.3,97.0,1.0,3,1,-1,853.0677864088577,1010.14
3045,47883,6,2.03,2.38,82.1,9.7,97.0,1.0,4,1,0,136.2844377641961,1010.8
3046,47884,7,2.04,2.45,82.8,9.7,97.0,1.0,4,1,0,136.2844377641961,1010.8
3047,47885,8,1.97,2.23,81.5,9.7,97.0,1.0,4,1,0,136.2844377641961,1010.8
3048,47886,9,2.27,2.58,87.9,9.7,97.0,1.0,4,1,0,136.2844377641961,1010.8
3049,47887,10,1.72,2.14,82.0,9.7,97.0,1.0,4,1,0,136.2844377641961,1010.8
3070,47958,6,5.54,5.82,3.1,10.0,97.0,0.0,0,-1,1,333.6871019650656,1010.67
3071,47959,7,5.5,5.82,3.2,10.0,97.0,0.0,0,-1,1,333.6871019650656,1010.67
3072,47960,8,5.37,5.77,3.2,10.0,97.0,0.0,0,-1,1,333.6871019650656,1010.67
3073,47961,9,6.0,6.35,3.4,10.0,97.0,0.0,0,-1,1,333.6871019650656,1010.67
3074,47962,10,5.44,5.78,3.1,10.0,97.0,0.0,0,-1,1,333.6871019650656,1010.67
3075,47973,6,17.54,17.87,63.3,12.6,84.0,1.0,0,-1,-1,931.4871285185601,1010.27
3076,47974,7,16.81,17.11,64.1,12.6,84.0,1.0,0,-1,-1,931.4871285185601,1010.27
3077,47975,8,16.32,16.63,63.3,12.6,84.0,1.0,0,-1,-1,931.4871285185601,1010.27
3078,47976,9,19.37,19.68,69.6,12.6,84.0,1.0,0,-1,-1,931.4871285185601,1010.27
3079,47977,10,15.57,15.91,62.2,12.6,84.0,1.0,0,-1,-1,931.4871285185601,1010.27
3080,47988,6,28.32,28.71,159.0,13.6,82.0,2.0,0,1,0,855.2559634845612,1007.63
3081,47989,7,27.9,28.34,160.8,13.6,82.0,2.0,0,1,0,855.2559634845612,1007.63
3082,47990,8,27.33,27.71,158.2,13.6,82.0,2.0,0,1,0,855.2559634845612,1007.63
3083,47991,9,30.53,30.94,175.6,13.6,82.0,2.0,0,1,0,855.2559634845612,1007.63
3084,47992,10,27.2,27.58,155.3,13.6,82.0,2.0,0,1,0,855.2559634845612,1007.63
3085,48003,6,2.2,2.76,209.5,11.6,88.0,2.0,0,1,0,139.3958547419971,1007.89
3086,48004,7,2.23,2.51,211.5,11.6,88.0,2.0,0,1,0,139.3958547419971,1007.89
3087,48005,8,2.15,2.46,207.9,11.6,88.0,2.0,0,1,0,139.3958547419971,1007.89
3088,48006,9,2.39,2.87,231.0,11.6,88.0,2.0,0,1,0,139.3958547419971,1007.89
3089,48007,10,2.14,2.59,204.1,11.6,88.0,2.0,0,1,0,139.3958547419971,1007.89
3110,48078,6,4.67,5.11,1.6,8.5,89.0,0.0,0.1,0,1,335.1623315726351,1010.27
3111,48079,7,4.58,4.92,1.6,8.5,89.0,0.0,0.1,0,1,335.1623315726351,1010.27
3112,48080,8,4.56,5.08,1.4,8.5,89.0,0.0,0.1,0,1,335.1623315726351,1010.27
3113,48081,9,5.09,5.54,1.9,8.5,89.0,0.0,0.1,0,1,335.1623315726351,1010.27
3114,48082,10,4.38,4.7,1.4,8.5,89.0,0.0,0.1,0,1,335.1623315726351,1010.27
3115,48093,6,17.73,18.03,47.0,10.2,75.0,2.0,0.4,1,-1,933.2643925474807,1009.21
3116,48094,7,17.84,18.14,47.6,10.2,75.0,2.0,0.4,1,-1,933.2643925474807,1009.21
3117,48095,8,17.65,17.97,46.5,10.2,75.0,2.0,0.4,1,-1,933.2643925474807,1009.21
3118,48096,9,25.96,26.38,51.3,10.2,75.0,2.0,0.4,1,-1,933.2643925474807,1009.21
3119,48097,10,18.36,18.67,46.4,10.2,75.0,2.0,0.4,1,-1,933.2643925474807,1009.21
3120,48108,6,13.91,14.34,94.1,9.3,93.0,1.0,0.5,-1,0,857.4208115399146,1006.17
3121,48109,7,13.89,14.17,95.2,9.3,93.0,1.0,0.5,-1,0,857.4208115399146,1006.17
3122,48110,8,13.42,13.7,93.4,9.3,93.0,1.0,0.5,-1,0,857.4208115399146,1006.17
3123,48111,9,12.66,12.96,104.0,9.3,93.0,1.0,0.5,-1,0,857.4208115399146,1006.17
3124,48112,10,11.84,12.09,93.0,9.3,93.0,1.0,0.5,-1,0,857.4208115399146,1006.17
3125,48123,6,1.14,1.43,108.3,9.5,96.0,1.0,2,-1,0,142.44889129483718,1005.51
3126,48124,7,1.1,1.39,109.6,9.5,96.0,1.0,2,-1,0,142.44889129483718,1005.51
3127,48125,8,1.01,1.34,107.4,9.5,96.0,1.0,2,-1,0,142.44889129483718,1005.51
3128,48126,9,1.51,1.94,119.3,9.5,96.0,1.0,2,-1,0,142.44889129483718,1005.51
3129,48127,10,1.46,1.9,107.6,9.5,96.0,1.0,2,-1,0,142.44889129483718,1005.51
3150,48198,6,16.14,16.44,7.3,9.2,87.0,2.0,0,1,1,336.71555323201727,1010.67
3151,48199,7,19.88,20.23,8.1,9.2,87.0,2.0,0,1,1,336.71555323201727,1010.67
3152,48200,8,24.74,25.13,11.2,9.2,87.0,2.0,0,1,1,336.71555323201727,1010.67
3153,48201,9,32.19,32.65,12.6,9.2,87.0,2.0,0,1,1,336.71555323201727,1010.67
3154,48202,10,10.67,10.91,5.3,9.2,87.0,2.0,0,1,1,336.71555323201727,1010.67
3155,48213,6,78.81,79.86,176.2,14.8,60.0,1.0,0,0,-1,935.0670194256033,1010.67
3156,48214,7,79.54,80.59,180.7,14.8,60.0,1.0,0,0,-1,935.0670194256033,1010.67
3157,48215,8,78.7,79.75,181.7,14.8,60.0,1.0,0,0,-1,935.0670194256033,1010.67
3158,48216,9,97.85,99.08,233.0,14.8,60.0,1.0,0,0,-1,935.0670194256033,1010.67
3159,48217,10,67.5,68.4,138.9,14.8,60.0,1.0,0,0,-1,935.0670194256033,1010.67
3160,48228,6,23.2,23.55,345.9,10.8,74.0,3.0,0,1,-1,859.5599505146258,1009.88
3161,48229,7,25.31,25.68,350.8,10.8,74.0,3.0,0,1,-1,859.5599505146258,1009.88
3162,48230,8,21.75,22.08,351.9,10.8,74.0,3.0,0,1,-1,859.5599505146258,1009.88
3163,48231,9,28.62,29.01,428.4,10.8,74.0,3.0,0,1,-1,859.5599505146258,1009.88
3164,48232,10,24.43,24.8,293.5,10.8,74.0,3.0,0,1,-1,859.5599505146258,1009.88
3165,48243,6,1.71,2.08,395.2,9.3,80.0,2.0,0,1,0,145.44151556627915,1012.26
3166,48244,7,2.36,2.86,399.8,9.3,80.0,2.0,0,1,0,145.44151556627915,1012.26
3167,48245,8,1.95,2.17,400.6,9.3,80.0,2.0,0,1,0,145.44151556627915,1012.26
3168,48246,9,2.05,2.33,480.2,9.3,80.0,2.0,0,1,0,145.44151556627915,1012.26
3169,48247,10,2.21,2.59,341.0,9.3,80.0,2.0,0,1,0,145.44151556627915,1012.26
3190,48318,6,1.87,2.38,0.4,5.3,84.0,2.0,0,1,0,338.3441673962561,1015.16
3191,48319,7,1.99,2.32,0.5,5.3,84.0,2.0,0,1,0,338.3441673962561,1015.16
3192,48320,8,1.83,2.1,0.4,5.3,84.0,2.0,0,1,0,338.3441673962561,1015.16
3193,48321,9,2.07,2.5,0.5,5.3,84.0,2.0,0,1,0,338.3441673962561,1015.16
3194,48322,10,1.97,2.19,0.5,5.3,84.0,2.0,0,1,0,338.3441673962561,1015.16
3195,48333,6,6.19,6.63,22.0,5.7,82.0,3.0,0,1,0,936.8924962818508,1014.9
3196,48334,7,6.32,6.65,22.3,5.7,82.0,3.0,0,1,0,936.8924962818508,1014.9
3197,48335,8,6.1,6.39,22.0,5.7,82.0,3.0,0,1,0,936.8924962818508,1014.9
3198,48336,9,6.79,7.26,23.6,5.7,82.0,3.0,0,1,0,936.8924962818508,1014.9
3199,48337,10,6.17,6.5,22.0,5.7,82.0,3.0,0,1,0,936.8924962818508,1014.9
3200,48348,6,8.28,8.62,48.3,5.6,82.0,2.0,0,1,0,861.6709929825797,1012.26
3201,48349,7,8.59,8.85,48.8,5.6,82.0,2.0,0,1,0,861.6709929825797,1012.26
3202,48350,8,8.95,9.27,48.0,5.6,82.0,2.0,0,1,0,861.6709929825797,1012.26
3203,48351,9,10.72,11.0,51.6,5.6,82.0,2.0,0,1,0,861.6709929825797,1012.26
3204,48352,10,8.08,8.43,48.4,5.6,82.0,2.0,0,1,0,861.6709929825797,1012.26
3205,48363,6,1.02,1.36,62.3,4.7,92.0,2.0,0,1,0,148.37179585470028,1012.26
3206,48364,7,0.95,1.13,62.9,4.7,92.0,2.0,0,1,0,148.37179585470028,1012.26
3207,48365,8,0.91,1.36,62.0,4.7,92.0,2.0,0,1,0,148.37179585470028,1012.26
3208,48366,9,0.94,1.35,66.7,4.7,92.0,2.0,0,1,0,148.37179585470028,1012.26
3209,48367,10,0.97,1.28,62.3,4.7,92.0,2.0,0,1,0,148.37179585470028,1012.26
3230,48438,6,3.84,4.24,2.0,5.2,96.0,2.0,17,-1,1,340.04559990598403,1012.52
3231,48439,7,3.63,3.88,2.0,5.2,96.0,2.0,17,-1,1,340.04559990598403,1012.52
3232,48440,8,3.94,4.22,1.7,5.2,96.0,2.0,17,-1,1,340.04559990598403,1012.52
3233,48441,9,4.4,4.79,1.8,5.2,96.0,2.0,17,-1,1,340.04559990598403,1012.52
3234,48442,10,3.77,4.13,1.9,5.2,96.0,2.0,17,-1,1,340.04559990598403,1012.52
3235,48453,6,5.69,6.1,30.4,5.8,94.0,2.0,20,-1,1,938.7383070428693,1012.12
3236,48454,7,8.24,8.48,30.2,5.8,94.0,2.0,20,-1,1,938.7383070428693,1012.12
3237,48455,8,9.46,9.72,29.6,5.8,94.0,2.0,20,-1,1,938.7383070428693,1012.12
3238,48456,9,8.39,8.74,31.6,5.8,94.0,2.0,20,-1,1,938.7383070428693,1012.12
3239,48457,10,8.97,9.25,30.2,5.8,94.0,2.0,20,-1,1,938.7383070428693,1012.12
3240,48468,6,6.25,6.54,60.0,6.2,93.0,1.0,19,-1,1,863.7515445813659,1009.48
3241,48469,7,6.3,6.71,60.4,6.2,93.0,1.0,19,-1,1,863.7515445813659,1009.48
3242,48470,8,6.38,6.8,59.6,6.2,93.0,1.0,19,-1,1,863.7515445813659,1009.48
3243,48471,9,6.73,7.07,63.3,6.2,93.0,1.0,19,-1,1,863.7515445813659,1009.48
3244,48472,10,6.35,6.7,60.5,6.2,93.0,1.0,19,-1,1,863.7515445813659,1009.48
3245,48483,6,1.01,1.31,78.8,6.0,90.0,2.0,14,0,1,151.23788673821193,1010.14
